dynasty,period,book_name,author,full_book_info,variant,count,total_chars,frequency_per_10k,file_count,recalc_freq_per_10k
明,明代,觀所緣緣論會釋,明昱,觀所緣緣論會釋 (明昱),門,1,5339,1.8730099269526128,1,1.8730099269526128
明,明代,觀所緣緣論直解,智旭,觀所緣緣論直解 (智旭),們,0,5082,0.0,1,0.0
明,明代,觀所緣緣論直解,智旭,觀所緣緣論直解 (智旭),偉,0,5082,0.0,1,0.0
明,明代,觀所緣緣論直解,智旭,觀所緣緣論直解 (智旭),弭,0,5082,0.0,1,0.0
明,明代,觀所緣緣論直解,智旭,觀所緣緣論直解 (智旭),彌,0,5082,0.0,1,0.0
明,明代,觀所緣緣論直解,智旭,觀所緣緣論直解 (智旭),懣,0,5082,0.0,1,0.0
明,明代,觀所緣緣論直解,智旭,觀所緣緣論直解 (智旭),每,0,5082,0.0,1,0.0
明,明代,觀所緣緣論直解,智旭,觀所緣緣論直解 (智旭),滿,0,5082,0.0,1,0.0
明,明代,觀所緣緣論直解,智旭,觀所緣緣論直解 (智旭),瞞,0,5082,0.0,1,0.0
明,明代,觀所緣緣論直解,智旭,觀所緣緣論直解 (智旭),輩,0,5082,0.0,1,0.0
明,明代,觀所緣緣論直解,智旭,觀所緣緣論直解 (智旭),門,1,5082,1.967729240456513,1,1.967729240456513
明,明代,觀所緣緣論釋直解,智旭,觀所緣緣論釋直解 (智旭),們,0,16059,0.0,1,0.0
明,明代,觀所緣緣論釋直解,智旭,觀所緣緣論釋直解 (智旭),偉,0,16059,0.0,1,0.0
明,明代,觀所緣緣論釋直解,智旭,觀所緣緣論釋直解 (智旭),弭,0,16059,0.0,1,0.0
明,明代,觀所緣緣論釋直解,智旭,觀所緣緣論釋直解 (智旭),彌,0,16059,0.0,1,0.0
明,明代,觀所緣緣論釋直解,智旭,觀所緣緣論釋直解 (智旭),懣,0,16059,0.0,1,0.0
明,明代,觀所緣緣論釋直解,智旭,觀所緣緣論釋直解 (智旭),每,0,16059,0.0,1,0.0
明,明代,觀所緣緣論釋直解,智旭,觀所緣緣論釋直解 (智旭),滿,0,16059,0.0,1,0.0
明,明代,觀所緣緣論釋直解,智旭,觀所緣緣論釋直解 (智旭),瞞,0,16059,0.0,1,0.0
明,明代,觀所緣緣論釋直解,智旭,觀所緣緣論釋直解 (智旭),輩,0,16059,0.0,1,0.0
明,明代,觀所緣緣論釋直解,智旭,觀所緣緣論釋直解 (智旭),門,0,16059,0.0,1,0.0
明,明代,觀所緣緣論釋記,明昱,觀所緣緣論釋記 (明昱),們,0,27212,0.0,1,0.0
明,明代,觀所緣緣論釋記,明昱,觀所緣緣論釋記 (明昱),偉,0,27212,0.0,1,0.0
