dynasty_period,analysis_date,total_characters,total_variants,unique_variant_types,files_analyzed,analysis_mode,variant_們_count,variant_們_percentage,variant_弭_count,variant_弭_percentage,variant_彌_count,variant_彌_percentage,variant_偉_count,variant_偉_percentage,variant_懣_count,variant_懣_percentage,variant_滿_count,variant_滿_percentage,variant_瞞_count,variant_瞞_percentage,variant_門_count,variant_門_percentage,variant_每_count,variant_每_percentage,variant_輩_count,variant_輩_percentage
元,2025-10-28,56507290,41055,10,6533,period_based,141,0.3434417245158933,428,1.042503958104981,1982,4.8276701985141885,1279,3.1153330897576423,61,0.1485811715990744,4581,11.158202411399342,100,0.24357569114602362,20342,49.548167092924125,8478,20.650347095359884,3663,8.922177566678846
