filename,total_characters,們_count,們_freq_per_10k,偉_count,偉_freq_per_10k,弭_count,弭_freq_per_10k,彌_count,彌_freq_per_10k,懣_count,懣_freq_per_10k,每_count,每_freq_per_10k,滿_count,滿_freq_per_10k,瞞_count,瞞_freq_per_10k,輩_count,輩_freq_per_10k,門_count,門_freq_per_10k
traditional_KR5b0120_000.txt,1903,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.254860746190226
traditional_KR5b0106_000.txt,6004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.331112591605596,0,0.0,0,0.0,0,0.0,2,3.331112591605596
traditional_KR5b0111_000.txt,8410,0,0.0,0,0.0,0,0.0,1,1.1890606420927468,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.3781212841854935
traditional_KR5g0078_000.txt,8443,0,0.0,0,0.0,0,0.0,1,1.1844131232974062,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.3688262465948124
traditional_KR5g0196_000.txt,1969,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5b0114_000.txt,1498,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5g0178_000.txt,1387,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5c0229_000.txt,1766,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5g0195_000.txt,2236,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.47227191413238
traditional_KR5g0204_000.txt,630,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5g0172_000.txt,1844,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5g0213_000.txt,7512,0,0.0,1,1.3312034078807242,0,0.0,0,0.0,0,0.0,0,0.0,2,2.6624068157614484,0,0.0,1,1.3312034078807242,2,2.6624068157614484
traditional_KR5g0008_000.txt,1763,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.672149744753262,0,0.0,0,0.0,0,0.0,1,5.672149744753262
traditional_KR5g0015_000.txt,3858,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.184033177812338
traditional_KR5g0176_000.txt,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5g0176_001.txt,4564,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.1910604732690624,0,0.0,0,0.0,0,0.0,1,2.1910604732690624
traditional_KR5g0176_002.txt,5232,0,0.0,0,0.0,1,1.9113149847094801,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.9113149847094801,1,1.9113149847094801
traditional_KR5g0205_000.txt,1866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5g0199_000.txt,8372,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.1944577161968466,0,0.0,0,0.0,0,0.0
traditional_KR5a0157_000.txt,632,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5g0184_000.txt,970,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5b0090_000.txt,2957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5g0100_000.txt,556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17.98561151079137
traditional_KR5b0093_000.txt,1511,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5g0183_000.txt,978,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5b0313_000.txt,3844,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.601456815816858,0,0.0
traditional_KR5b0076_000.txt,198,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
traditional_KR5g0179_000.txt,902,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.086474501108647
traditional_KR5b0037_000.txt,3395,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.945508100147275,0,0.0,0,0.0,1,2.945508100147275
traditional_KR5b0075_000.txt,2228,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.488330341113106,0,0.0,0,0.0,0,0.0,1,4.488330341113106
traditional_KR5h0028_000.txt,992,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
